Año,Actividad_Economica,Seccional,Total_Ingresos,Total_Retencion,Numero_Declaraciones,Variacion_Anual,Retencion_Promedio,Ratio_Retencion,Riesgo_Tributario
2023,Transporte,Medellin,2450066278.1158824,77258688.94905213,314,0.27302072921842274,290866.0676360962,0.032866196850971925,Medio
2024,Agropecuario,Villavicencio,470437434.8012376,7376335.464464385,36,0.1068406624805707,176635.84273604697,0.018432818511048915,Bajo
2023,Construccion,Manizales,350314368.4703377,4658222.400735833,126,0.0077782869919862385,35589.48899263133,0.014649368169523095,Bajo
2020,Educacion,Bucaramanga,1820903884.5787354,88414010.73251358,135,0.03353599281444466,673006.3558266696,0.03897608366161504,Medio
2021,Tecnologia,Manizales,3350593725.5998306,41505855.63327604,300,0.3458403622866289,106012.63268474428,0.013486733674658443,Bajo
2023,Tecnologia,Barranquilla,3163350953.1499314,87111433.85241064,388,0.04822223921577916,150860.14647062495,0.023848264735535533,Bajo
2020,Servicios,Bucaramanga,2884840236.473086,176169663.33940843,473,-0.0576240379836576,246516.68128048696,0.05112035474037186,Medio
2023,Educacion,Manizales,3437613851.411387,81235982.07561193,599,0.08401169186833142,125519.61123755762,0.02889902701913993,Bajo
2022,Tecnologia,Manizales,274753096.98042536,13450535.055244423,65,0.09011279243184132,227126.83207997595,0.042523750351311,Bajo
2021,Agropecuario,Pereira,4159451551.870456,203684146.83975288,1014,-0.12508546022079087,284060.4848994674,0.05803388215180706,Bajo
2022,Salud,Barranquilla,4721324460.609708,248145631.9302099,1154,0.30181329205835994,243136.87004156946,0.04831621872826303,Bajo
2020,Servicios,Pereira,1989216755.606266,84508114.31322004,357,0.2660702588262694,330824.0950652721,0.050824787332973444,Bajo
2022,Manufactura,Villavicencio,2958864135.7439995,124080087.4964523,530,-0.14258451602856345,245068.74262351167,0.04566608162157557,Bajo
2020,Tecnologia,Bucaramanga,2274598421.0645742,135141129.7971752,886,-0.004541921291097031,98774.0007537941,0.05275156792503025,Bajo
2021,Transporte,Bogota,1945577549.8856525,98769076.11378272,64,0.33715456638967956,2223380.932204366,0.044701931742905536,Medio
2022,Agropecuario,Pereira,1023536008.5066117,52456571.30510018,784,0.2701154787955725,60717.260825419806,0.05126151287458972,Bajo
2022,Financiero,Cartagena,3218988584.943986,78787104.3063378,260,0.2969772910035189,359565.1978934134,0.02957568754853779,Medio
2023,Servicios,Pereira,3720017464.401513,64754300.45018929,766,0.026231616929141357,107167.86716212283,0.023210511896967684,Alto
2024,Construccion,Cucuta,1659540974.0285761,27109664.809488792,113,0.39192849433590476,208026.86706173932,0.014638918233544417,Bajo
2021,Comercio,Villavicencio,4003850056.18059,115507135.52395901,1264,0.4492952534018112,115238.04059904828,0.025247180570739033,Bajo
2024,Manufactura,Cartagena,3565341515.4196105,76825418.98029552,642,-0.3045817126184692,113596.38075187919,0.02518870292968847,Medio
2020,Servicios,Bogota,1420804238.3041577,34000153.288208805,849,0.09786323046270912,40154.85301712693,0.022755209715504494,Medio
2024,Educacion,Bogota,3158710657.714557,42793763.22242582,876,0.04276319241905863,59120.74536761471,0.018513300962720313,Alto
2022,Construccion,Manizales,4707458708.644582,334570010.4740693,115,0.2611603058477774,2596145.1381942867,0.04927863248060966,Bajo
2023,Comercio,Medellin,886679612.0064842,12826052.300758345,614,-0.14191596873550438,20039.292229726245,0.013944908423029244,Medio
2023,Tecnologia,Villavicencio,3545675780.042624,228377615.92320576,39,-0.12132800199010871,6605514.72722777,0.053889455548696126,Alto
2021,Financiero,Pereira,2988816296.6327677,31655780.152602,351,0.006380201457391897,72677.16515749572,0.012342772546369868,Medio
2023,Construccion,Bogota,2351494049.4311023,42107662.460098416,861,0.31531579962934303,38831.96140557364,0.01813854502979812,Alto
2020,Financiero,Manizales,1596487574.7401936,83165847.65742509,333,0.22157059043462665,236595.93222965527,0.06250077976960267,Bajo
2023,Comercio,Manizales,1677056172.52503,57428717.43107798,615,0.23705639404194428,125506.70713325722,0.034215036582280346,Bajo
2020,Salud,Pereira,3533847644.5460587,79287775.40146886,908,0.025181158448246435,95512.61037811993,0.02029049387955682,Medio
2024,Construccion,Bogota,5158314203.137785,136416579.8304311,772,0.06987755270250928,208233.40496578606,0.029056533304679142,Alto
2021,Comercio,Bogota,1457572846.310166,74458081.96879691,561,-0.09955849677232231,152665.79000770082,0.054398454202240064,Alto
2021,Construccion,Cucuta,736322874.3299087,6352549.311579699,859,0.16893015007144263,8492.099304204436,0.009690292140015074,Bajo
2021,Salud,Bucaramanga,5234316918.089378,65989775.032737374,540,0.35807443441327513,107382.39357468541,0.017947111688533388,Medio
2022,Financiero,Villavicencio,1807274629.8234963,78470744.0435938,453,0.27973170102580697,164511.80605074405,0.04479390467513886,Bajo
2021,Manufactura,Manizales,692407081.4160607,15162059.616302026,304,0.12625075302321012,38316.7725640099,0.02346709889497871,Bajo
2022,Transporte,Pereira,2973565000.939144,92746145.69356328,300,0.2769010627141015,369777.16310688265,0.03562655682186023,Bajo
2023,Salud,Pereira,3064369220.6481557,68262614.30982998,578,-0.09028803335125052,125871.20401611831,0.024956515467613006,Bajo
2023,Educacion,Cali,1353058759.3900278,64448533.18521865,1205,0.3909574720437572,66881.9386617557,0.049397819213653923,Bajo
2021,Comercio,Cucuta,4593379507.296932,168405981.41146392,761,0.1869165129963482,229896.69449950516,0.036827539516729235,Bajo
2023,Comercio,Cartagena,1239061453.294284,63295672.652638964,1028,0.2837917587059033,64142.53342737208,0.0600834078704317,Medio
2023,Manufactura,Bucaramanga,1210689608.4074368,34503643.76806507,405,0.03693434971050261,61775.83984510311,0.02780519119478546,Bajo
2024,Manufactura,Villavicencio,2281364745.5738797,50523106.79661391,33,0.45683513161469785,1949010.7507606412,0.02219709361175009,Medio
2020,Agropecuario,Pereira,4357720246.171879,122255576.65440246,227,-0.12320939731913187,644169.8735222218,0.022615833588811345,Medio
2024,Agropecuario,Cali,814382986.3259796,9782436.637880465,653,-0.1523111279648313,18730.107251989284,0.013406293406803133,Bajo
2020,Financiero,Cucuta,2435436519.0853267,132851022.80019233,582,0.2329493957737995,153571.79449624024,0.04599610298099426,Bajo
2022,Manufactura,Cali,3818825599.384191,155640590.29113424,441,-0.02954387358404316,298428.07807867695,0.047043171447604525,Bajo
2020,Salud,Cali,506845667.394313,19865069.667998638,518,0.05732587233688351,54526.06783680799,0.04416934650004527,Bajo
2023,Servicios,Manizales,2162459039.2061653,74927161.91741094,776,-0.127956920357476,81222.58109112734,0.03167014539692226,Medio
2020,Servicios,Villavicencio,4943944955.199545,110488929.16141272,85,0.009969204071039212,1447524.6226056386,0.02747483816971222,Bajo
2024,Agropecuario,Cali,3718541675.106523,70502651.09023376,485,-0.056065747318834125,156713.96217187418,0.020658576950642275,Alto
2021,Manufactura,Cartagena,1343534464.8627515,22375934.264066335,452,-0.19624764006927753,31636.539894604615,0.009842603027663103,Alto
2024,Manufactura,Cali,404613796.452458,13494642.331208855,966,0.15589324951691533,13209.29710616746,0.0327934919236993,Bajo
2023,Agropecuario,Bogota,2692102473.282582,48320430.65970802,22,0.03889619540992422,2210799.090337178,0.022452437025903396,Alto
2023,Manufactura,Villavicencio,1992806307.053187,8193272.333164702,801,-0.09362496154303039,11559.183619754549,0.005731225134385553,Alto
2024,Agropecuario,Villavicencio,1754356227.7755213,8181908.534906356,369,0.07883012762732755,28370.69718307491,0.005903393553994929,Medio
2021,Salud,Bucaramanga,3499765431.265424,164890536.8452218,531,-0.1740122304461952,316196.38484134903,0.05001687823030332,Bajo
2022,Salud,Cucuta,1359812082.8818588,61154252.5793983,81,-0.2395022151212154,883609.7531735861,0.046408670229715655,Bajo
2021,Servicios,Barranquilla,4378434071.563758,132867915.53167,1091,-0.03467710914320808,105617.4813190473,0.025808511159206796,Bajo
2023,Manufactura,Cali,3009263148.053301,23767757.16701933,486,-0.10424245367431381,52217.93482818725,0.006448534099029527,Bajo
2023,Construccion,Medellin,2950791244.42214,53159105.13092323,756,0.13848650821752012,61374.324441862314,0.016353112131659554,Medio
2024,Educacion,Manizales,3315034246.0268044,190883878.02571037,1003,0.06183570317807882,194228.63611682085,0.05276706855128811,Bajo
2022,Manufactura,Pereira,3221948916.5767365,83368760.08403137,594,0.008533139787354274,106045.72723508491,0.021864627278754486,Bajo
2023,Comercio,Pereira,2978998077.1198416,177929425.06923562,24,-0.00884480047054359,8004342.334893065,0.05454848858894088,Medio
2024,Agropecuario,Barranquilla,2776994968.7380314,47654954.369091,750,0.21421251531232927,60256.208025169864,0.0167439474400064,Alto
2023,Educacion,Medellin,817830985.0289285,13538818.584546285,495,-0.22282936954796106,17815.713316207464,0.01413659577993191,Alto
2020,Transporte,Cucuta,4075265984.344327,100994858.60582562,1023,-0.22508903991202947,142578.21911905333,0.02326310555303885,Medio
2020,Servicios,Cartagena,1801390929.9074004,88611095.60583162,554,0.10191881112035586,116837.8719501607,0.03593036141862146,Bajo
2021,Tecnologia,Medellin,633424908.7236342,33299421.857534103,74,-0.12715074391054856,170447.24676567884,0.03711641274092963,Bajo
2023,Tecnologia,Bucaramanga,910522747.1618077,4352117.9176421985,161,-0.08373276449502404,33522.58576093126,0.006308041236887099,Bajo
2024,Servicios,Pereira,1719374610.9755082,35741363.17175607,307,0.16968821663464187,121909.29649673063,0.02550107596472386,Medio
2023,Transporte,Bucaramanga,331285838.17856383,14895792.513790794,566,0.3237495329694527,18439.76469357183,0.04079333267432439,Alto
2022,Manufactura,Cucuta,976619707.5484005,42350182.828518726,135,0.19930790075973331,248301.70673201908,0.03578474999491665,Bajo
2021,Tecnologia,Bogota,2241766406.7255573,80796380.93734746,49,-0.2030406252961364,1600398.7910380862,0.028702131336408164,Medio
2021,Manufactura,Bogota,3736967175.11201,168608717.46997705,101,0.000867355651905509,2034760.5612950674,0.05409188579525007,Bajo
2023,Salud,Cali,1492733646.949959,16919532.984273966,272,0.010430153566974881,54580.07150635285,0.012474674107234685,Medio
2022,Manufactura,Cucuta,2998173893.218405,22397810.996653426,182,-0.03786365238990648,124615.30679213905,0.00855444125417139,Bajo
2023,Servicios,Pereira,1867176961.3030171,71939755.93372339,292,0.2522539939252198,286339.6251718163,0.03853328135832956,Bajo
2024,Transporte,Pereira,2480017374.3188534,23581378.872021705,54,0.07282595845201714,383188.4965239423,0.010905329942491548,Alto
2020,Transporte,Barranquilla,689800033.6248122,25631817.160092834,392,0.24438802795001702,76752.43598535667,0.047355879681899825,Bajo
2020,Construccion,Cartagena,2586977225.243725,26902290.357420582,161,0.1474343444312509,147609.45305332963,0.008650119861755278,Bajo
2020,Tecnologia,Bucaramanga,2755568390.7012076,98867003.58241859,438,0.05594067860690238,294791.914902566,0.040542697822532316,Bajo
2022,Manufactura,Bucaramanga,2361179632.287106,124641751.4470613,32,-0.13563625970568047,2489948.7299758573,0.044205069064805924,Medio
2020,Tecnologia,Bogota,4405369649.80584,216391016.61415115,662,0.13727227149179522,304878.8308023893,0.05539473940791155,Alto
2021,Construccion,Bogota,3938072180.6001177,12931895.207076102,58,0.029786742522559393,249548.7409394488,0.004058520240564682,Bajo
2023,Transporte,Cucuta,3375750299.3104315,133854327.74151185,128,-0.2749652365879724,860734.3099032922,0.042544650524193886,Medio
2023,Servicios,Pereira,1734639159.96765,83581209.85075478,76,-0.22213637645542977,1360975.9142483778,0.05501649493247345,Bajo
2021,Construccion,Manizales,997389158.9709963,13587846.325182052,1092,0.3231588646657602,14274.85547729032,0.016647374566512805,Bajo
2021,Tecnologia,Barranquilla,4945761076.250997,230308532.62491077,755,-0.25137988559504115,313000.4613678494,0.04512356555593234,Bajo
2020,Financiero,Cali,686511085.3106513,37813132.14455522,73,0.18991043880591754,254798.90140313536,0.05592475024436551,Medio
2022,Salud,Pereira,1711526219.8866448,68247590.19210237,579,0.04487933115663155,119255.12033679738,0.04712366656674985,Bajo
2020,Salud,Cucuta,2237248500.478388,136755344.0264711,559,0.18498062914385593,246596.6321526255,0.05964530519980844,Bajo
2024,Salud,Manizales,2624457282.104276,91232774.15411983,561,0.18185844075491445,167755.92092365728,0.032047163808018884,Bajo
2021,Construccion,Villavicencio,960866578.802276,51368544.45426795,226,-0.10288251334716325,119893.14190702714,0.05056105388548974,Bajo
2021,Construccion,Bogota,836548829.701547,7003150.558052452,905,0.05958158474803425,8511.491124571492,0.009774537977772458,Medio
2021,Salud,Pereira,2538972598.0647693,40785858.076178044,1365,-0.1110926036139657,48614.91903518584,0.017842481990288754,Medio
2020,Construccion,Bucaramanga,4023523820.413929,227046696.3465555,279,-0.05611300736205859,1124530.5719179518,0.05629143679209512,Bajo
2020,Comercio,Manizales,585045646.9196296,8749784.94669862,375,0.36092679304401654,17684.94577486974,0.015023498558149068,Bajo
2020,Servicios,Medellin,1025719572.0261072,39814664.570733674,662,0.16855939248663954,59412.787214668104,0.045833753687591836,Bajo
2021,Manufactura,Cucuta,1965103143.504638,45757626.10504352,849,0.32057800705398676,42002.18926263288,0.02459986640366513,Bajo
2024,Educacion,Manizales,3902486718.9034543,93414683.72653757,232,0.40340047226852027,330108.4701836529,0.022528365303897936,Medio
2021,Construccion,Cucuta,1809137338.6570086,27282089.872175593,109,-0.1204778151767058,231326.41634490705,0.017721660649010953,Medio
2024,Educacion,Bogota,1447889002.4299684,65234374.395792924,885,0.35297593898280333,87781.99305506381,0.050422742496721684,Medio
2020,Educacion,Manizales,4674759600.0456295,97062103.79913689,954,-0.22794413680676115,127454.65775936669,0.022930076087591022,Bajo
2022,Agropecuario,Villavicencio,3811822357.8316455,48134910.55097,998,0.33669179663282484,64834.23499876965,0.013685284388520725,Bajo
2020,Transporte,Cartagena,4764206612.850603,298159393.139108,505,0.39959784431137624,542783.6788620226,0.05719314940340431,Medio
2021,Financiero,Bucaramanga,1175626743.2663562,11081959.717323361,18,0.3492625756883874,418022.6758002183,0.009827696150670643,Bajo
2020,Educacion,Manizales,2043275297.3736377,88486470.415414,632,-0.21335249173708734,140036.6826963741,0.03805772888346832,Medio
2022,Construccion,Pereira,3998393733.874112,22885741.226057425,116,0.1446802671709581,176566.47152025934,0.0045221029140703585,Bajo
2020,Tecnologia,Bogota,4049637300.9103246,160918202.6166325,234,-0.22034450922203985,465894.7149468229,0.03456980978409959,Bajo
2020,Servicios,Medellin,588220740.4531304,19057458.885335337,433,0.01431572118140115,36418.66982118384,0.03232243488557571,Medio
2021,Educacion,Villavicencio,1923791087.5974963,122823688.78481406,540,-0.13679492738582044,281551.11692394706,0.06038352614657146,Alto
2024,Agropecuario,Medellin,4557753713.062004,40382747.99657496,283,0.18871060292313152,108484.34541478514,0.01207312946314976,Medio
2021,Construccion,Barranquilla,992351230.1276621,3579347.9827699834,807,0.06626922542106436,4938.905124477783,0.0039621867353765135,Medio
2021,Construccion,Villavicencio,3754345719.038811,39356026.21378677,694,0.33197462445009374,53001.25309745675,0.010960433872173079,Medio
2020,Salud,Villavicencio,2363539250.026415,114960811.78773686,340,-0.22757846344840602,135327.91134879843,0.04396000076142371,Bajo
2023,Salud,Villavicencio,3145995518.5105734,46536319.15816715,705,0.27224264943802856,63538.65800188932,0.01554865999814158,Medio
2021,Salud,Cali,2524562936.471576,25235808.059281398,579,0.3404576477556777,42218.2243540059,0.007058224446740357,Bajo
2023,Comercio,Bucaramanga,718528455.3562188,32550300.804241404,865,0.2307882344619123,35795.21797070412,0.04123271938371207,Medio
2022,Salud,Manizales,5181857922.048427,226284953.32309645,165,-0.12690990441931854,1260708.9786894477,0.04769091147149647,Bajo
2020,Construccion,Villavicencio,3587155547.1336884,208203771.92844403,231,-0.1653137824135391,899987.7694958603,0.05663219927565782,Bajo
2023,Financiero,Pereira,4696500828.597423,194514860.84485945,22,-0.07038651530401302,6556143.456304828,0.05081673757837999,Bajo
2020,Financiero,Bucaramanga,4602566640.543609,105837884.01204354,789,-0.2279937622893433,110258.093226704,0.02134232342828929,Bajo
2020,Transporte,Pereira,947976264.4731263,23994696.380165976,672,0.24296739858424526,48508.2368583883,0.03649382087656446,Alto
2024,Comercio,Cucuta,1967653388.2288282,15036310.189751144,725,-0.17878371328298262,15390.83071011122,0.008889434806829034,Medio
2023,Agropecuario,Medellin,1630686511.6902192,66897980.243193336,305,0.12982876380411768,263697.063836894,0.038178624976662225,Medio
2023,Construccion,Medellin,4487977728.434009,16777570.821494002,305,0.330144884096178,71110.23944372145,0.004879889821811408,Alto
2024,Educacion,Bogota,2665158478.138443,38076161.84671631,735,-0.03436280003910948,56895.018263645594,0.015673270304204272,Bajo
2020,Tecnologia,Cucuta,1531172899.5435514,11287224.239367412,90,-0.23629614133002555,179559.40804597078,0.009268605223059688,Bajo
2020,Construccion,Manizales,387291585.72696906,14880157.709322004,308,0.08353183139843148,48387.061136143915,0.03732249293743331,Bajo
2021,Salud,Medellin,955176861.9399879,3267162.2775521656,784,0.015900446583268592,3961.764492867395,0.003845815373745004,Medio
2023,Educacion,Bucaramanga,4380817104.482201,218755724.15187782,249,-0.032280027066649127,902575.9564002185,0.048173487918197,Bajo
2024,Financiero,Barranquilla,2807554580.345226,16521552.93028374,1022,-0.13710839566538907,21948.50402106413,0.0057609174716081344,Alto
2022,Salud,Pereira,2590069631.8289976,10352760.419873219,1242,-0.1780478919252639,12303.00789840518,0.0039799219253222355,Bajo
2023,Educacion,Cucuta,2777004707.469499,89320162.36252481,675,-0.11123079165768963,126274.17834288838,0.02847302542653527,Alto
2020,Manufactura,Bogota,1040368454.7531617,6144170.328174182,1066,-0.10253610832825591,5381.087702496218,0.0061111749098180035,Bajo
2023,Agropecuario,Barranquilla,3208944994.959618,70469702.48520805,278,0.19775711379080788,349167.481792561,0.03130649211530485,Bajo
2023,Construccion,Cucuta,2438516172.0953984,69596912.73228481,598,0.044052822670970736,127119.14287218476,0.029225498315155456,Alto
2024,Agropecuario,Barranquilla,3178392884.616551,95809876.71778965,254,-0.03968549788407487,310927.36659095593,0.02943751535105879,Medio
2023,Educacion,Barranquilla,3605976935.06252,14271997.536228344,399,0.3636369758919232,37009.1517497131,0.0032636810671961784,Medio
2020,Servicios,Cucuta,4904807139.033202,149121257.69008556,742,-0.08128326317270432,157729.35731632618,0.034565633221028756,Bajo
2024,Tecnologia,Villavicencio,2353563903.5120716,25015478.83686779,67,0.06769970403802542,376250.59701507713,0.010385362560142539,Medio
2020,Agropecuario,Barranquilla,3775245581.033706,51043387.148146175,596,-0.029577107867119562,95015.98819236993,0.013961469445693897,Bajo
2020,Tecnologia,Cali,2329452082.079736,107249043.61005315,675,-0.016203226411924516,150053.47190856308,0.04377556048940505,Medio
2021,Financiero,Barranquilla,656680885.3158706,4672673.728144305,589,0.2930757471750274,12083.708279723664,0.010357500009151524,Bajo
2020,Construccion,Cali,580354952.0807745,23437829.157525916,388,0.09050004710051165,51085.013092016474,0.04464684223023347,Bajo
2020,Tecnologia,Bogota,3425379187.259879,103726525.02199934,401,0.20193190526233767,323489.14376262546,0.03454035881213682,Bajo
2020,Transporte,Villavicencio,1915726763.5840337,47098229.33794146,1007,-0.22495684592124854,42982.56129155123,0.017470985173851275,Alto
2024,Comercio,Cartagena,1805046630.0372806,83253630.13767418,171,0.21066340508746864,611071.4563675459,0.042595246464440885,Bajo
2021,Educacion,Cali,2981080019.0628505,10917725.625812137,210,0.009040665963022748,52580.35012016505,0.003740536975222488,Bajo
2024,Salud,Bucaramanga,2424314337.3589425,88725544.08705297,468,-0.04299801224100712,136430.1128871866,0.041883650579488396,Bajo
2021,Transporte,Bogota,804768472.9702431,53110351.99122678,672,0.19948498478542764,100214.91274064139,0.047366847906818325,Bajo
2022,Tecnologia,Pereira,2467585031.230858,38606156.66568236,564,0.10253669429419221,69058.76949364359,0.014116028782690753,Bajo
2020,Tecnologia,Barranquilla,699799582.7426151,37843746.53964593,112,0.14192706679722752,311495.7183124689,0.0607207724459271,Medio
2021,Agropecuario,Manizales,3905816725.744127,95572490.48751019,860,0.33747138147616423,75823.81233640038,0.023492245249393976,Bajo
2023,Comercio,Pereira,1095273782.6065648,28847256.58548476,415,0.16316298209194496,83956.79352280253,0.03467310872606913,Bajo
2021,Servicios,Cucuta,79212386.6396343,995640.2979998254,454,0.018661802466219696,1853.6460474226276,0.010550389355459596,Alto
2022,Educacion,Barranquilla,873867131.4425985,25198496.987931546,638,0.28299629501685486,45239.20895518298,0.035264202456420146,Bajo
2020,Servicios,Villavicencio,5054657431.444209,202303154.22876316,55,-0.09641565336322164,2814152.829685486,0.040495912177649675,Medio
2021,Salud,Cucuta,1060881148.8757836,28023638.91713444,674,-0.18254194450371894,48894.0675574378,0.033462846740758105,Bajo
2021,Agropecuario,Barranquilla,2678519898.4262238,92749021.11993898,562,0.15424573949259465,215884.1484179554,0.029780924040156934,Bajo
2023,Agropecuario,Villavicencio,1671229069.5697637,7094327.549130873,495,0.11308154722973693,11695.079267632493,0.0030178785051525915,Alto
2020,Educacion,Cucuta,663826636.4959645,26403430.21395941,968,0.08825529640043916,34803.65380142248,0.042558956843179035,Bajo
2020,Manufactura,Cali,4175797685.330963,151373912.25962678,640,0.23076550002645746,290909.7314457297,0.041154181826078384,Bajo
2024,Comercio,Bogota,1539062651.1874,66183328.27098852,166,0.3653077223616618,550696.7253179873,0.03962870361503445,Bajo
2021,Manufactura,Cucuta,693481051.498602,1442427.1171155237,362,0.3123267786081509,5540.6055682952465,0.0021614960574433233,Medio
2020,Comercio,Pereira,3656311414.2565846,177736986.25077415,465,-0.1999757905129494,399095.0148773064,0.054895116144133324,Medio
2020,Salud,Bogota,3073337432.8654094,68422483.80966447,479,0.31568115409967307,133527.26007166455,0.020167234111147098,Bajo
2023,Construccion,Pereira,2224778301.493328,29138151.723681513,313,0.3826453431006628,95096.31416633766,0.011802195701485857,Alto
2020,Transporte,Barranquilla,4757955941.7586,144189389.91271237,205,0.25436744493236607,730248.9415462865,0.0350557096245963,Bajo
2022,Servicios,Cartagena,5701039063.325897,283012071.65357643,974,0.3434317428474277,223975.64333993825,0.047551905437776,Bajo
2023,Tecnologia,Villavicencio,4202367225.4063077,47634724.42505713,203,0.293848852915456,217813.06483975073,0.00945956183733453,Medio
2021,Servicios,Pereira,1430881811.0792375,42095897.88657686,526,-0.21795299414896,99183.8109616637,0.0307004118675265,Bajo
2021,Salud,Pereira,2541432001.7519197,89487338.47361316,818,-0.2306560136077507,131707.24661225235,0.04272342566639649,Bajo
2023,Manufactura,Cali,122305048.93115091,908667.9131871623,354,-0.024637905519321976,2310.6774420473403,0.007975269201133943,Bajo
2022,Salud,Manizales,293364062.40896034,11431559.150120895,43,0.017726146852387582,261097.2669669133,0.0418414574548921,Bajo
2024,Financiero,Medellin,397363747.2565842,13394240.74390619,1051,0.13710956542293498,16173.281149016157,0.035393413059513545,Bajo
2021,Educacion,Cucuta,3431975904.2774897,68796128.7231788,1039,0.39536619893342373,90598.82518961794,0.03269291517034424,Medio
2021,Salud,Cartagena,1769953959.470144,21885537.28420402,1199,0.21314646121540085,26781.362669074486,0.018069351405758115,Bajo
2021,Manufactura,Villavicencio,1134390337.7655332,39536417.02091493,374,0.4788578666057194,97910.12646835495,0.04259506617101472,Bajo
2023,Manufactura,Pereira,746167796.9634769,19342464.16926191,323,0.25144018502381066,72689.32204791997,0.022793323179725444,Medio
2022,Servicios,Pereira,1996576811.293698,42103063.85202519,473,0.10913007546401676,77146.36280669723,0.015433461167342481,Alto
2024,Transporte,Cartagena,2533426943.530226,50080231.84866331,28,0.3896030043337296,1826771.276697866,0.021645339203893294,Medio
2023,Transporte,Bogota,2817245896.0316453,60434636.38169178,609,-0.0686906539325529,145994.10730975095,0.024538779665501508,Bajo
2021,Transporte,Villavicencio,2904703441.97243,16939372.876402587,700,0.23065364175583847,24206.4064797176,0.004100553516736992,Medio
2022,Transporte,Pereira,1058874224.5285426,34086624.66520113,771,0.317675874698562,45684.66815306519,0.03257925086251583,Medio
2022,Tecnologia,Bogota,4484971297.14729,112408631.72680624,60,-0.03622352394703045,2298664.4666006556,0.0362238613999535,Bajo
2020,Manufactura,Medellin,283340936.52286714,15726910.24461136,701,0.013987831731441067,27025.65874665987,0.05280755833631144,Bajo
2022,Transporte,Medellin,303752576.24320704,15891070.04666414,791,0.20556657036842077,21482.892681564117,0.05086661465504039,Medio
2023,Financiero,Bogota,2966923609.903158,164421148.90930447,897,0.32608924812779894,185468.34136491458,0.06119707517692923,Medio
2024,Financiero,Cucuta,3369875769.180324,28351842.408886623,512,0.4137612741710156,61112.4775099084,0.007319935272922794,Bajo
2022,Construccion,Pereira,4189818097.6772127,22397505.57907728,56,-0.04619456760797908,404354.3772989409,0.006369739843247563,Medio
2020,Servicios,Cartagena,4136599040.03302,41954126.48890155,1090,0.377010224893334,40862.28355056564,0.009165038262064752,Bajo
2022,Financiero,Cucuta,313224775.8839881,16432489.638944453,863,0.09169780408393326,17617.25792136353,0.04842663542193174,Bajo
2023,Agropecuario,Pereira,2386568943.6908813,6957591.7231595665,71,-0.04119707307025805,88434.88922675527,0.0031303972538478143,Alto
2020,Construccion,Barranquilla,2781712675.0464416,114926046.70661025,370,-0.06979061381429331,205796.82863684365,0.04060874074122959,Bajo
2024,Manufactura,Villavicencio,2421661054.9089074,54472441.00338017,871,0.14924489696733043,100777.89782321105,0.031037621663798337,Bajo
2020,Comercio,Villavicencio,1736094652.333636,5165022.4312966205,630,0.20523060021530207,7673.259083752914,0.0033464318709284075,Alto
2022,Educacion,Cartagena,3771433684.1812844,121933188.55082367,238,0.18273116962302072,408052.51070973993,0.030429594216568226,Bajo
2024,Servicios,Bucaramanga,2468129123.4720383,84629966.34370236,350,0.13728161292312255,265019.5680019597,0.04050097842948664,Bajo
2024,Construccion,Medellin,1306844285.3740761,81719360.40922816,824,0.2818925818532235,78658.48555092419,0.055367508561236865,Bajo
2021,Comercio,Cali,839011284.9018729,16667608.466800746,321,-0.015286636854097362,49385.38106686815,0.025418426975771114,Medio
2022,Transporte,Barranquilla,3850969609.2494526,207683350.71033096,655,0.06172134875027132,262079.70835040766,0.03839545236985037,Alto
2022,Salud,Pereira,727198937.653294,33754773.91798248,375,0.20530310563402854,56211.70074955835,0.0465956918136434,Alto
2021,Educacion,Barranquilla,2187801910.2319636,90131566.59794119,367,0.2931915694806865,242328.34282181558,0.03236045675325279,Alto
2022,Salud,Villavicencio,4902881362.079782,77346000.98325934,273,0.0533775990529782,352261.3159606226,0.022718570424552522,Medio
2021,Salud,Cucuta,2995046175.586178,92491217.99596238,705,-0.16606665962617567,154109.39124619222,0.03733390432549407,Medio
2021,Comercio,Pereira,1171020176.7876663,44001284.801614024,529,0.26877364343406146,71236.67004435389,0.046418313814711995,Alto
2024,Manufactura,Villavicencio,4211109200.1418967,15865778.244625458,721,0.24670668631789516,18004.315884281306,0.004231400567709216,Alto
2020,Comercio,Bucaramanga,4290531779.5445137,206369891.0564232,390,-0.02937379479565387,565596.423468663,0.05916379545551846,Medio
2023,Educacion,Bucaramanga,3149789126.233431,108238176.61916946,368,0.347078557730713,220234.38850544754,0.0315703921136203,Bajo
2021,Educacion,Manizales,613565208.6140304,24939451.831030995,57,0.3247533356550358,596091.405929568,0.04235955440597535,Bajo
2023,Educacion,Villavicencio,1086206569.3765216,8830639.899979867,396,-0.09881489221556919,11537.625599144645,0.008309114246847757,Medio
2022,Servicios,Manizales,5015282953.02927,183057505.89536458,594,0.2984689652532835,284687.84978724,0.02942169874637476,Bajo
2020,Tecnologia,Medellin,3125298177.757583,62664294.271042615,850,0.0472105667405574,60410.75543814533,0.01990766372205117,Medio
2020,Tecnologia,Medellin,4433192155.318515,209382151.62052572,819,-0.17377261491764937,181044.59594231404,0.03861489719520831,Bajo
2022,Comercio,Medellin,3258131046.6745725,130410068.15658736,834,0.3356841303880842,137709.4662240562,0.037717079973684724,Bajo
